pair,training_method,task,from_prediction,to_prediction,seed_count,count_mean,count_std,rate_mean,rate_std,n_mean,n_std
cot_sft,cot,rev_util_grounding_specificity,3,2,3,1.6666666666666667,0.5773502691896257,0.0016666666666666668,0.0005773502691896258,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,3,3,3,240.66666666666666,23.35237318418266,0.24066666666666667,0.02335237318418267,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,3,4,3,8.0,1.7320508075688772,0.008,0.0017320508075688767,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,3,5,3,84.0,5.291502622129181,0.084,0.005291502622129178,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,3,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,2,3,2.3333333333333335,1.5275252316519468,0.0023333333333333335,0.0015275252316519466,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,3,3,68.0,45.902069670114,0.06799999999999999,0.045902069670114,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,4,3,7.333333333333333,3.0550504633038935,0.007333333333333333,0.003055050463303893,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,5,3,13.333333333333334,2.516611478423583,0.013333333333333334,0.002516611478423584,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,4,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,3,3,17.0,0.0,0.017,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,5,3,378.6666666666667,13.012814197295423,0.3786666666666667,0.013012814197295434,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,5,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_grounding_specificity,invalid,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,1,3,6.666666666666667,1.5275252316519468,0.006666666666666667,0.0015275252316519466,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,2,3,3.6666666666666665,0.5773502691896257,0.0036666666666666666,0.0005773502691896258,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,3,3,0.6666666666666666,0.5773502691896257,0.0006666666666666666,0.0005773502691896258,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,1,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,1,3,28.666666666666668,1.5275252316519468,0.028666666666666663,0.0015275252316519466,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,2,3,122.66666666666667,7.023769168568492,0.12266666666666666,0.0070237691685684925,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,3,3,50.0,12.165525060596439,0.049999999999999996,0.01216552506059644,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,4,3,7.333333333333333,3.2145502536643185,0.007333333333333333,0.003214550253664318,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,2,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,2,3,39.333333333333336,14.011899704655802,0.03933333333333333,0.0140118997046558,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,3,3,257.0,14.730919862656235,0.257,0.014730919862656249,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,4,3,106.33333333333333,24.684678108764825,0.10633333333333334,0.024684678108764825,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,5,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,3,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,2,3,2.6666666666666665,1.5275252316519468,0.0026666666666666666,0.0015275252316519466,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,3,3,63.333333333333336,22.368132093076824,0.06333333333333334,0.02236813209307682,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,4,3,262.6666666666667,10.016652800877813,0.26266666666666666,0.010016652800877822,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,5,3,3.0,1.0,0.0030000000000000005,0.001,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,4,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,4,3,37.0,14.0,0.037,0.013999999999999999,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,5,3,8.666666666666666,2.516611478423583,0.008666666666666666,0.0025166114784235826,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,5,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_helpfulness,invalid,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
cot_sft,cot,rev_util_verifiability,1,1,3,100.66666666666667,40.72263907623539,0.12774957698815567,0.05167847598507029,788.0,0.0
cot_sft,cot,rev_util_verifiability,1,2,3,2.0,1.7320508075688772,0.0025380710659898475,0.0021980340197574584,788.0,0.0
cot_sft,cot,rev_util_verifiability,1,3,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,1,4,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,1,5,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,1,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,1,3,180.0,39.230090491866065,0.22842639593908629,0.04978437879678434,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,2,3,104.66666666666667,5.686240703077327,0.13282571912013538,0.007216041501367172,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,3,3,74.66666666666667,3.7859388972001824,0.09475465313028764,0.0048044909862946465,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,4,3,4.666666666666667,1.5275252316519468,0.005922165820642978,0.0019384837965126227,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,5,3,2.3333333333333335,1.5275252316519468,0.0029610829103214886,0.0019384837965126225,788.0,0.0
cot_sft,cot,rev_util_verifiability,2,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,1,3,7.666666666666667,2.516611478423583,0.009729272419627748,0.003193669388862415,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,2,3,39.666666666666664,7.637626158259733,0.050338409475465314,0.009692418982563114,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,3,3,155.66666666666666,10.066445913694333,0.19754653130287647,0.012774677555449657,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,4,3,56.0,2.6457513110645907,0.07106598984771573,0.0033575524252088735,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,5,3,11.0,3.4641016151377544,0.013959390862944163,0.004396068039514918,788.0,0.0
cot_sft,cot,rev_util_verifiability,3,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,1,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,2,3,0.3333333333333333,0.5773502691896257,0.00042301184433164127,0.0007326780065858194,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,3,3,5.333333333333333,4.041451884327381,0.00676818950930626,0.005128746046100736,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,4,3,10.0,4.58257569495584,0.01269035532994924,0.005815451389537869,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,5,3,3.0,2.6457513110645907,0.0038071065989847713,0.0033575524252088713,788.0,0.0
cot_sft,cot,rev_util_verifiability,4,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,1,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,2,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,3,3,3.3333333333333335,1.1547005383792515,0.004230118443316413,0.0014653560131716388,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,4,3,8.666666666666666,4.509249752822894,0.010998307952622674,0.005722398163480831,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,5,3,18.333333333333332,4.509249752822894,0.023265651438240272,0.0057223981634808305,788.0,0.0
cot_sft,cot,rev_util_verifiability,5,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,1,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,2,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,3,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,4,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,5,3,0.0,0.0,0.0,0.0,788.0,0.0
cot_sft,cot,rev_util_verifiability,invalid,invalid,3,0.0,0.0,0.0,0.0,788.0,0.0
label_only_sft,label_only,rev_util_actionability,1,1,3,97.66666666666667,14.571661996262929,0.09766666666666667,0.014571661996262926,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,1,2,3,6.0,2.6457513110645907,0.005999999999999999,0.0026457513110645903,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,1,3,3,0.6666666666666666,0.5773502691896257,0.0006666666666666666,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,1,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,1,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,1,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,1,3,43.0,6.244997998398398,0.043000000000000003,0.0062449979983984,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,2,3,189.66666666666666,39.878983604567125,0.18966666666666665,0.03987898360456713,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,3,3,67.66666666666667,22.501851775650227,0.06766666666666667,0.022501851775650228,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,4,3,1.3333333333333333,0.5773502691896257,0.0013333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,5,3,6.0,1.0,0.006000000000000001,0.001,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,2,invalid,3,1.3333333333333333,1.5275252316519468,0.0013333333333333333,0.0015275252316519466,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,1,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,2,3,29.333333333333332,8.736894948054104,0.029333333333333333,0.008736894948054104,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,3,3,197.0,35.679125549822544,0.19699999999999998,0.03567912554982255,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,4,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,5,3,65.66666666666667,14.433756729740644,0.06566666666666666,0.01443375672974064,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,3,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,2,3,6.333333333333333,6.110100926607787,0.006333333333333333,0.006110100926607786,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,3,3,17.0,9.539392014169456,0.017,0.009539392014169456,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,5,3,20.0,8.0,0.02,0.008,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,4,invalid,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,2,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,3,3,9.333333333333334,5.507570547286102,0.009333333333333332,0.005507570547286102,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,5,3,240.66666666666666,10.408329997330664,0.24066666666666667,0.010408329997330658,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,5,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_actionability,invalid,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,1,3,43.666666666666664,9.865765724632494,0.043666666666666666,0.009865765724632495,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,1,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,1,3,43.0,3.605551275463989,0.043000000000000003,0.0036055512754639887,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,2,3,9.333333333333334,5.507570547286102,0.009333333333333332,0.005507570547286102,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,3,3,4.0,0.0,0.004,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,4,3,1.6666666666666667,0.5773502691896257,0.0016666666666666668,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,2,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,1,3,60.0,5.291502622129181,0.06,0.0052915026221291815,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,2,3,60.666666666666664,31.785741037976972,0.06066666666666667,0.031785741037976975,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,3,3,243.0,30.512292604784715,0.243,0.030512292604784726,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,4,3,20.0,4.358898943540674,0.02,0.0043588989435406735,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,5,3,49.0,21.656407827707714,0.048999999999999995,0.021656407827707717,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,3,invalid,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,3,3,1.3333333333333333,0.5773502691896257,0.0013333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,4,3,12.333333333333334,2.0816659994661326,0.012333333333333333,0.0020816659994661326,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,5,3,7.333333333333333,1.5275252316519468,0.007333333333333333,0.0015275252316519462,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,4,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,1,3,0.3333333333333333,0.5773502691896257,0.0003333333333333333,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,3,3,7.666666666666667,3.2145502536643185,0.007666666666666666,0.0032145502536643183,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,4,3,12.0,6.244997998398398,0.011999999999999999,0.006244997998398398,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,5,3,424.3333333333333,16.802777548171413,0.4243333333333334,0.0168027775481714,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,5,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,1,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,2,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_grounding_specificity,invalid,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,1,3,31.333333333333332,3.7859388972001824,0.03133333333333333,0.003785938897200184,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,2,3,7.333333333333333,2.309401076758503,0.007333333333333333,0.002309401076758503,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,3,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,4,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,1,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,1,3,21.333333333333332,4.041451884327381,0.021333333333333333,0.00404145188432738,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,2,3,113.0,19.974984355438178,0.11299999999999999,0.01997498435543818,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,3,3,41.0,3.4641016151377544,0.041,0.0034641016151377535,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,4,3,0.6666666666666666,0.5773502691896257,0.0006666666666666666,0.0005773502691896258,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,5,3,0.0,0.0,0.0,0.0,1000.0,0.0
label_only_sft,label_only,rev_util_helpfulness,2,invalid,3,0.0,0.0,0.0,0.0,1000.0,0.0
